id,age_at_entry,income_level,health_score,pension_contrib_rate,true_event_time,censor_time,time_to_event,event_observed,method
1695,48,33031.72,73.6,0.089,2.6,9.405,2.6,1,zero
1696,32,44062.52,68.7,0.05,22.968,8.826,8.826,0,zero
1697,48,70834.07,73.7,0.117,24.786,25.0,24.786,1,zero
1698,40,46466.57,88.7,0.041,43.071,2.512,2.512,0,zero
1699,50,34951.47,57.6,0.073,5.692,9.684,5.692,1,zero
1700,51,34920.49,70.4,0.038,10.602,0.173,0.173,0,zero
1701,28,39143.9,84.8,0.032,41.492,25.0,25.0,0,zero
1702,48,50214.95,59.1,0.113,12.839,21.199,12.839,1,zero
1703,43,41749.33,64.2,0.103,3.555,13.802,3.555,1,zero
1704,34,32217.67,52.3,0.092,4.579,15.193,4.579,1,zero
1705,49,32196.44,92.4,0.108,23.194,25.0,23.194,1,zero
1706,42,41824.59,48.0,0.102,17.181,21.488,17.181,1,zero
1707,43,40508.74,78.0,0.088,29.212,9.625,9.625,0,zero
1708,34,45459.71,56.8,0.106,5.924,25.0,5.924,1,zero
1709,57,51009.88,59.5,0.065,19.55,3.012,3.012,0,zero
1710,29,72728.32,80.6,0.08,41.995,23.617,23.617,0,zero
1711,59,22455.6,62.6,0.1,4.658,25.0,4.658,1,zero
1712,58,48242.35,76.5,0.038,38.948,1.309,1.309,0,zero
1713,57,41179.69,83.8,0.107,14.768,24.292,14.768,1,zero
1714,45,17865.09,72.0,0.044,22.311,0.347,0.347,0,zero
1715,41,54994.37,78.9,0.108,35.057,25.0,25.0,0,zero
1716,46,45054.08,70.8,0.058,11.892,25.0,11.892,1,zero
1717,39,49597.68,71.3,0.059,20.207,25.0,20.207,1,zero
1718,59,19606.97,63.7,0.037,7.804,8.584,7.804,1,zero
1719,52,37355.0,89.3,0.11,19.509,14.031,14.031,0,zero
1720,31,27049.64,77.4,0.046,19.238,16.995,16.995,0,zero
1721,56,65957.21,75.2,0.087,28.983,25.0,25.0,0,zero
1722,35,53734.6,77.7,0.088,2.263,25.0,2.263,1,zero
1723,34,31828.39,63.2,0.055,19.56,25.0,19.56,1,zero
1724,33,21560.33,79.3,0.119,9.514,25.0,9.514,1,zero
1725,38,42328.66,85.6,0.036,12.03,24.152,12.03,1,zero
1726,37,53109.06,56.2,0.085,27.131,5.675,5.675,0,zero
1727,49,19179.36,75.4,0.073,3.468,25.0,3.468,1,zero
1728,26,28818.7,70.6,0.052,9.921,10.665,9.921,1,zero
1729,59,26732.98,64.8,0.045,5.222,22.035,5.222,1,zero
1730,31,50403.35,59.1,0.096,15.662,3.757,3.757,0,zero
1731,45,35562.05,80.5,0.112,10.118,22.145,10.118,1,zero
1732,42,36064.76,72.1,0.04,21.916,24.805,21.916,1,zero
1733,27,42095.86,67.9,0.047,27.466,25.0,25.0,0,zero
1734,35,29460.63,75.4,0.119,10.133,12.381,10.133,1,zero
1735,48,22675.76,68.7,0.031,10.347,8.222,8.222,0,zero
1736,43,56436.22,63.0,0.076,9.685,9.842,9.685,1,zero
1737,28,57549.83,71.3,0.076,31.875,25.0,25.0,0,zero
1738,50,42154.99,69.7,0.054,12.087,18.493,12.087,1,zero
1739,56,43025.87,52.3,0.09,4.333,25.0,4.333,1,zero
1740,57,55132.17,63.7,0.115,5.318,24.03,5.318,1,zero
1741,27,41879.84,57.4,0.071,12.57,8.319,8.319,0,zero
1742,33,34971.07,53.5,0.097,19.043,25.0,19.043,1,zero
1743,32,40472.07,74.7,0.088,2.905,20.333,2.905,1,zero
1744,57,56718.02,63.3,0.073,9.128,9.326,9.128,1,zero
1745,30,40639.86,80.4,0.034,10.317,25.0,10.317,1,zero
1746,28,31967.41,51.7,0.097,30.503,17.124,17.124,0,zero
1747,37,41764.02,67.0,0.063,22.818,25.0,22.818,1,zero
1748,26,47874.68,63.8,0.05,12.548,10.392,10.392,0,zero
1749,29,46435.04,54.2,0.115,8.694,25.0,8.694,1,zero
1750,51,46633.89,70.1,0.1,24.715,25.0,24.715,1,zero
1751,56,30079.87,55.1,0.117,4.326,1.062,1.062,0,zero
1752,45,49241.24,72.2,0.053,57.924,11.206,11.206,0,zero
1753,32,40341.59,77.2,0.105,11.866,15.9,11.866,1,zero
1754,32,31458.51,72.7,0.085,4.951,25.0,4.951,1,zero
1755,27,49145.82,73.9,0.118,27.775,25.0,25.0,0,zero
1756,27,34556.33,80.3,0.115,21.161,1.405,1.405,0,zero
1757,46,21108.43,69.7,0.118,39.904,21.439,21.439,0,zero
1758,30,27992.77,61.7,0.116,20.573,20.177,20.177,0,zero
1759,26,37820.36,63.9,0.031,16.996,25.0,16.996,1,zero
1760,47,46939.63,64.1,0.097,18.436,25.0,18.436,1,zero
1761,26,29631.16,59.6,0.054,25.456,18.84,18.84,0,zero
1762,41,37112.05,77.8,0.093,15.665,25.0,15.665,1,zero
1763,59,25400.71,75.3,0.118,5.911,14.376,5.911,1,zero
1764,58,51784.39,53.3,0.034,7.175,25.0,7.175,1,zero
1765,47,60607.97,61.7,0.081,11.895,4.324,4.324,0,zero
1766,54,59311.39,59.1,0.096,25.284,25.0,25.0,0,zero
1767,32,51579.75,73.2,0.053,18.368,25.0,18.368,1,zero
1768,46,50350.12,80.8,0.05,13.059,25.0,13.059,1,zero
1769,29,15137.45,74.5,0.035,23.118,25.0,23.118,1,zero
1770,37,42126.08,63.0,0.038,3.081,13.853,3.081,1,zero
1771,53,34046.89,66.8,0.089,12.78,25.0,12.78,1,zero
1772,55,50565.6,56.1,0.075,23.268,25.0,23.268,1,zero
1773,40,15000.0,56.8,0.033,8.784,8.118,8.118,0,zero
1774,54,42315.61,78.5,0.117,8.422,3.588,3.588,0,zero
1775,40,37426.67,84.4,0.089,16.623,25.0,16.623,1,zero
1776,36,53421.16,62.9,0.076,26.238,16.63,16.63,0,zero
1777,41,58575.84,70.5,0.055,21.806,18.344,18.344,0,zero
1778,40,28853.85,77.2,0.089,1.128,25.0,1.128,1,zero
1779,36,29395.47,53.4,0.063,3.731,16.125,3.731,1,zero
1780,32,42765.96,59.5,0.093,22.339,25.0,22.339,1,zero
1781,44,60805.15,89.9,0.091,19.992,21.502,19.992,1,zero
1782,27,40721.74,60.4,0.038,29.132,21.648,21.648,0,zero
1783,40,24650.06,66.4,0.112,13.959,25.0,13.959,1,zero
1784,54,32729.58,64.0,0.074,12.138,13.693,12.138,1,zero
1785,47,42431.97,50.1,0.065,23.759,25.0,23.759,1,zero
1786,52,42882.43,70.8,0.116,1.836,25.0,1.836,1,zero
1787,29,31550.95,69.7,0.069,7.444,22.779,7.444,1,zero
1788,44,32490.51,71.8,0.095,15.548,25.0,15.548,1,zero
1789,25,28221.18,69.2,0.089,4.346,25.0,4.346,1,zero
1790,54,53694.05,65.4,0.045,19.67,25.0,19.67,1,zero
1791,45,29982.7,64.8,0.119,29.202,25.0,25.0,0,zero
1792,44,34422.47,65.0,0.072,23.994,2.696,2.696,0,zero
1793,30,34080.97,60.1,0.066,17.618,7.475,7.475,0,zero
1794,46,20728.51,61.7,0.113,17.48,25.0,17.48,1,zero
1795,42,29639.02,60.3,0.078,4.485,25.0,4.485,1,zero
1796,32,54737.65,75.7,0.093,20.772,10.245,10.245,0,zero
1797,56,25488.55,73.1,0.106,8.485,25.0,8.485,1,zero
1798,57,28436.29,70.3,0.051,7.978,20.452,7.978,1,zero
1799,40,24009.45,89.4,0.045,0.171,20.314,0.171,1,zero
1800,36,38912.66,60.7,0.036,30.6,25.0,25.0,0,zero
1801,58,62625.72,81.2,0.111,26.747,11.183,11.183,0,zero
1802,38,38407.67,67.4,0.048,20.397,25.0,20.397,1,zero
1803,57,40801.15,71.6,0.058,5.245,24.26,5.245,1,zero
1804,47,30454.63,76.7,0.056,10.958,21.919,10.958,1,zero
1805,26,39260.58,65.2,0.057,38.985,6.248,6.248,0,zero
1806,45,54748.6,59.4,0.09,18.866,7.838,7.838,0,zero
1807,26,41714.91,61.1,0.116,19.519,13.223,13.223,0,zero
1808,51,65581.24,48.9,0.06,32.626,25.0,25.0,0,zero
1809,33,55113.76,76.1,0.067,25.769,20.613,20.613,0,zero
1810,25,38964.2,75.8,0.099,22.573,25.0,22.573,1,zero
1811,35,38730.55,85.8,0.069,14.881,18.109,14.881,1,zero
1812,27,59571.08,74.1,0.113,19.632,25.0,19.632,1,zero
1813,47,41647.91,76.6,0.075,20.404,13.683,13.683,0,zero
1814,50,56907.06,69.2,0.061,12.736,8.678,8.678,0,zero
1815,28,64034.89,74.6,0.117,28.252,25.0,25.0,0,zero
1816,42,37549.37,80.9,0.068,10.861,25.0,10.861,1,zero
1817,30,44223.46,71.8,0.051,9.8,1.238,1.238,0,zero
1818,59,51760.05,64.8,0.046,13.052,9.965,9.965,0,zero
1819,46,49210.0,67.8,0.12,8.216,0.666,0.666,0,zero
1820,39,49125.89,77.5,0.098,36.28,20.987,20.987,0,zero
1821,46,23998.31,65.1,0.067,7.558,4.427,4.427,0,zero
1822,36,29819.0,78.9,0.104,17.029,16.847,16.847,0,zero
1823,42,34056.8,89.1,0.079,10.538,25.0,10.538,1,zero
1824,59,54573.05,79.0,0.059,10.328,25.0,10.328,1,zero
1825,54,25175.5,77.5,0.097,8.02,12.742,8.02,1,zero
1826,48,58278.72,73.5,0.097,36.534,25.0,25.0,0,zero
1827,54,49358.01,62.2,0.075,11.178,8.097,8.097,0,zero
1828,38,53850.76,61.3,0.034,32.615,8.173,8.173,0,zero
1829,30,28845.6,61.2,0.037,7.999,25.0,7.999,1,zero
1830,27,40867.63,75.5,0.101,4.438,25.0,4.438,1,zero
1831,40,43587.31,66.1,0.104,23.102,25.0,23.102,1,zero
1832,31,43059.6,69.7,0.091,19.265,25.0,19.265,1,zero
1833,38,43547.89,74.2,0.106,16.716,1.904,1.904,0,zero
1834,33,36681.68,61.6,0.095,9.438,20.688,9.438,1,zero
1835,39,41622.48,65.0,0.111,4.175,25.0,4.175,1,zero
1836,45,52402.77,73.2,0.044,18.633,22.231,18.633,1,zero
1837,59,26001.85,67.1,0.065,17.056,14.92,14.92,0,zero
1838,26,58564.6,68.0,0.072,9.801,14.196,9.801,1,zero
1839,51,51782.79,59.7,0.057,31.056,25.0,25.0,0,zero
1840,26,28417.58,68.2,0.095,9.938,25.0,9.938,1,zero
1841,59,44606.03,86.5,0.112,14.474,13.815,13.815,0,zero
1842,42,50817.99,65.5,0.067,4.79,25.0,4.79,1,zero
1843,38,25176.48,58.5,0.115,9.345,25.0,9.345,1,zero
1844,44,40503.74,79.6,0.077,6.528,20.89,6.528,1,zero
1845,42,39057.82,75.2,0.077,3.598,10.431,3.598,1,zero
1846,34,32253.03,72.1,0.084,36.839,6.511,6.511,0,zero
1847,49,41108.28,56.8,0.054,18.017,19.707,18.017,1,zero
1848,26,32796.56,58.2,0.065,21.931,25.0,21.931,1,zero
1849,49,56491.68,54.6,0.08,4.908,25.0,4.908,1,zero
1850,57,32480.27,74.3,0.115,21.916,19.399,19.399,0,zero
1851,55,49503.75,80.2,0.088,14.74,25.0,14.74,1,zero
1852,38,20135.36,74.7,0.06,22.62,24.743,22.62,1,zero
1853,25,38058.28,89.5,0.031,2.725,5.1,2.725,1,zero
1854,40,40147.73,65.6,0.118,9.437,25.0,9.437,1,zero
1855,27,37668.51,66.8,0.074,56.225,25.0,25.0,0,zero
1856,59,35244.18,71.1,0.114,9.04,25.0,9.04,1,zero
1857,30,31989.82,67.7,0.079,29.502,8.971,8.971,0,zero
1858,49,49054.49,75.0,0.084,11.813,25.0,11.813,1,zero
1859,37,51993.49,63.6,0.094,18.345,17.331,17.331,0,zero
1860,58,39014.07,56.1,0.059,18.578,14.729,14.729,0,zero
1861,32,26840.35,52.1,0.093,13.71,7.642,7.642,0,zero
1862,45,61527.39,74.8,0.077,29.469,25.0,25.0,0,zero
1863,58,29442.43,64.7,0.091,5.416,7.934,5.416,1,zero
1864,28,22486.93,58.3,0.105,5.495,9.531,5.495,1,zero
1865,49,15848.54,63.8,0.047,5.491,9.516,5.491,1,zero
1866,39,41193.42,89.5,0.085,18.971,25.0,18.971,1,zero
1867,28,37391.0,58.9,0.035,27.839,1.218,1.218,0,zero
1868,36,52371.48,77.3,0.039,17.813,25.0,17.813,1,zero
1869,56,47333.01,74.2,0.091,15.31,20.905,15.31,1,zero
1870,56,43482.41,83.4,0.036,25.696,25.0,25.0,0,zero
1871,52,36743.59,68.8,0.084,7.171,25.0,7.171,1,zero
1872,37,53319.73,54.4,0.05,33.556,11.796,11.796,0,zero
1873,55,62408.68,79.9,0.057,45.462,9.265,9.265,0,zero
1874,38,52107.75,67.5,0.042,4.102,14.032,4.102,1,zero
1875,44,34437.62,82.7,0.052,4.157,25.0,4.157,1,zero
1876,42,49378.79,78.2,0.104,5.923,19.022,5.923,1,zero
1877,53,35174.92,80.0,0.087,19.733,17.176,17.176,0,zero
1878,30,26739.19,93.7,0.115,8.932,10.398,8.932,1,zero
1879,56,29211.53,72.8,0.034,16.454,7.184,7.184,0,zero
1880,53,35701.86,84.4,0.101,11.96,25.0,11.96,1,zero
1881,26,41247.52,66.0,0.093,30.934,22.136,22.136,0,zero
1882,47,64726.97,75.4,0.053,36.317,25.0,25.0,0,zero
1883,43,29419.73,65.0,0.096,27.189,25.0,25.0,0,zero
1884,55,55881.86,74.8,0.094,9.803,6.156,6.156,0,zero
1885,29,36192.89,73.7,0.071,10.539,25.0,10.539,1,zero
1886,43,15803.38,49.4,0.092,1.477,0.85,0.85,0,zero
1887,58,33931.29,63.9,0.07,8.876,25.0,8.876,1,zero
1888,34,54120.36,72.3,0.06,20.777,6.621,6.621,0,zero
1889,49,44136.03,47.4,0.072,27.857,25.0,25.0,0,zero
1890,26,44853.41,69.0,0.111,32.181,20.23,20.23,0,zero
1891,35,55942.05,80.1,0.065,11.481,25.0,11.481,1,zero
1892,55,27563.96,83.0,0.066,19.06,25.0,19.06,1,zero
1893,39,27378.99,62.2,0.085,5.892,3.059,3.059,0,zero
1894,33,15000.0,83.6,0.098,3.952,11.046,3.952,1,zero
1895,47,50524.98,82.1,0.096,30.34,25.0,25.0,0,zero
1896,43,46749.81,48.5,0.032,36.927,12.941,12.941,0,zero
1897,33,48687.6,71.2,0.092,6.291,25.0,6.291,1,zero
1898,59,25803.87,72.3,0.071,15.996,25.0,15.996,1,zero
1899,45,20749.01,85.2,0.077,22.371,25.0,22.371,1,zero
1900,33,24164.58,72.9,0.081,5.398,20.719,5.398,1,zero
1901,52,28929.13,83.9,0.096,8.091,5.695,5.695,0,zero
1902,31,58647.51,62.2,0.105,29.444,25.0,25.0,0,zero
1903,40,52001.52,54.0,0.088,25.071,6.909,6.909,0,zero
1904,40,34501.35,63.5,0.081,10.291,9.062,9.062,0,zero
1905,57,43591.02,85.8,0.064,7.09,3.211,3.211,0,zero
1906,28,31859.65,79.3,0.042,24.293,25.0,24.293,1,zero
1907,28,44371.36,93.2,0.116,31.545,23.303,23.303,0,zero
1908,41,26342.85,55.6,0.072,10.966,25.0,10.966,1,zero
1909,53,49003.02,80.4,0.081,7.044,8.332,7.044,1,zero
1910,59,29803.56,77.5,0.098,17.947,13.229,13.229,0,zero
1911,31,49670.98,67.1,0.036,27.088,25.0,25.0,0,zero
1912,51,34870.93,77.8,0.107,22.559,21.753,21.753,0,zero
1913,52,30519.09,71.4,0.102,23.119,22.518,22.518,0,zero
1914,46,59355.96,74.6,0.1,30.607,25.0,25.0,0,zero
1915,38,42123.35,76.8,0.032,45.136,2.301,2.301,0,zero
1916,31,36133.82,79.8,0.077,42.354,5.254,5.254,0,zero
1917,46,49098.14,70.9,0.035,21.458,11.86,11.86,0,zero
1918,29,23920.11,87.8,0.08,24.27,25.0,24.27,1,zero
1919,26,53282.36,67.8,0.095,29.981,25.0,25.0,0,zero
1920,51,38326.66,88.8,0.041,20.081,18.968,18.968,0,zero
1921,45,47209.45,58.7,0.093,1.914,10.516,1.914,1,zero
1922,39,21425.52,60.1,0.07,8.506,4.925,4.925,0,zero
1923,45,35410.89,60.7,0.103,4.086,8.949,4.086,1,zero
1924,34,40054.96,79.6,0.078,12.914,18.575,12.914,1,zero
1925,47,52363.59,61.9,0.06,4.527,10.602,4.527,1,zero
1926,29,48164.93,84.9,0.06,50.986,25.0,25.0,0,zero
1927,25,35290.28,64.7,0.111,14.829,25.0,14.829,1,zero
1928,37,43815.37,74.0,0.071,9.332,25.0,9.332,1,zero
1929,45,55078.83,76.4,0.067,22.432,7.409,7.409,0,zero
1930,50,37600.14,59.8,0.034,6.691,24.892,6.691,1,zero
1931,45,36293.62,56.1,0.063,19.625,25.0,19.625,1,zero
1932,42,17323.54,72.8,0.106,7.283,17.311,7.283,1,zero
1933,56,36651.13,67.2,0.098,7.728,25.0,7.728,1,zero
1934,41,19124.48,75.0,0.05,22.601,25.0,22.601,1,zero
1935,59,38627.98,56.5,0.067,11.186,19.775,11.186,1,zero
1936,35,51857.62,66.4,0.048,38.688,10.313,10.313,0,zero
1937,45,15000.0,68.2,0.116,7.768,12.509,7.768,1,zero
1938,50,54810.51,45.6,0.084,9.784,1.175,1.175,0,zero
1939,28,36037.32,80.0,0.098,18.739,25.0,18.739,1,zero
1940,58,39674.02,62.4,0.094,2.798,25.0,2.798,1,zero
1941,42,33970.96,85.0,0.109,6.817,25.0,6.817,1,zero
1942,59,19441.16,63.1,0.115,4.185,11.605,4.185,1,zero
1943,53,30604.13,64.8,0.033,18.911,25.0,18.911,1,zero
1944,53,65168.92,57.6,0.118,21.726,25.0,21.726,1,zero
1945,45,26847.45,81.5,0.108,6.496,25.0,6.496,1,zero
1946,37,20937.49,74.5,0.064,8.58,25.0,8.58,1,zero
1947,41,41695.49,84.0,0.105,37.668,4.273,4.273,0,zero
1948,33,38970.68,67.9,0.096,5.138,4.686,4.686,0,zero
1949,25,36120.04,69.6,0.101,18.745,12.578,12.578,0,zero
1950,26,40173.38,53.2,0.05,17.743,18.499,17.743,1,zero
1951,53,47730.43,63.8,0.088,18.631,25.0,18.631,1,zero
1952,57,32954.04,71.7,0.032,7.602,20.611,7.602,1,zero
1953,34,42332.92,73.9,0.106,36.927,22.311,22.311,0,zero
1954,45,52286.5,88.2,0.116,16.549,8.763,8.763,0,zero
1955,52,28056.54,51.5,0.09,5.879,25.0,5.879,1,zero
1956,35,15000.0,72.3,0.076,8.814,2.926,2.926,0,zero
1957,58,48049.7,66.2,0.095,9.508,18.601,9.508,1,zero
1958,32,70035.55,70.8,0.059,15.221,4.126,4.126,0,zero
1959,46,39911.74,71.0,0.086,29.483,17.185,17.185,0,zero
1960,32,42423.19,68.1,0.095,8.429,25.0,8.429,1,zero
1961,39,36450.3,58.7,0.043,26.749,23.211,23.211,0,zero
1962,41,59056.73,56.8,0.043,16.273,11.612,11.612,0,zero
1963,47,39066.92,67.4,0.094,8.344,25.0,8.344,1,zero
1964,48,37761.23,55.8,0.069,6.226,12.017,6.226,1,zero
1965,43,50930.37,68.9,0.11,16.296,25.0,16.296,1,zero
1966,29,34188.72,67.5,0.058,22.033,25.0,22.033,1,zero
1967,56,24583.68,45.5,0.034,16.042,25.0,16.042,1,zero
1968,25,50587.6,89.3,0.088,34.155,21.082,21.082,0,zero
1969,47,32901.43,70.8,0.092,11.978,13.164,11.978,1,zero
1970,32,28294.48,45.6,0.08,2.145,5.163,2.145,1,zero
1971,37,65200.58,72.5,0.091,47.803,0.094,0.094,0,zero
1972,32,37856.84,68.0,0.077,32.536,24.513,24.513,0,zero
1973,47,45930.71,56.8,0.092,10.539,23.458,10.539,1,zero
1974,25,40354.34,73.1,0.034,3.801,6.854,3.801,1,zero
1975,48,29364.17,60.6,0.063,15.721,15.955,15.721,1,zero
1976,59,48273.2,71.9,0.049,22.434,25.0,22.434,1,zero
1977,48,43774.95,63.0,0.039,15.673,25.0,15.673,1,zero
1978,41,32087.44,60.9,0.051,11.085,21.074,11.085,1,zero
1979,29,45198.28,69.8,0.047,36.78,25.0,25.0,0,zero
1980,44,33828.28,53.8,0.118,5.436,25.0,5.436,1,zero
1981,45,26746.06,69.2,0.056,11.054,9.8,9.8,0,zero
1982,55,25531.99,76.6,0.051,1.765,12.017,1.765,1,zero
1983,35,43240.7,82.7,0.105,8.891,11.118,8.891,1,zero
1984,39,35407.23,80.9,0.068,36.486,25.0,25.0,0,zero
1985,43,58020.45,83.5,0.068,25.608,14.954,14.954,0,zero
1986,31,39484.5,65.5,0.07,27.551,25.0,25.0,0,zero
1987,52,30577.56,59.8,0.067,10.133,25.0,10.133,1,zero
1988,29,41893.81,78.2,0.059,35.979,25.0,25.0,0,zero
1989,29,24468.79,64.8,0.056,15.282,8.457,8.457,0,zero
1990,54,38990.43,70.1,0.109,0.712,23.417,0.712,1,zero
1991,56,43830.0,77.5,0.045,28.952,1.613,1.613,0,zero
1992,32,42348.07,90.2,0.046,10.481,13.639,10.481,1,zero
1993,34,55633.6,75.3,0.081,20.689,25.0,20.689,1,zero
1994,56,71170.21,72.1,0.061,19.782,25.0,19.782,1,zero
1995,52,48056.77,58.8,0.068,3.035,25.0,3.035,1,zero
1996,41,54145.56,81.7,0.103,4.918,23.423,4.918,1,zero
1997,55,70521.55,74.1,0.111,28.582,0.327,0.327,0,zero
1998,32,27925.29,66.5,0.101,9.301,25.0,9.301,1,zero
1999,49,41567.53,65.5,0.051,12.005,25.0,12.005,1,zero
2000,33,34264.04,65.9,0.118,15.465,4.712,4.712,0,zero
2001,26,50111.89,70.4,0.063,18.508,25.0,18.508,1,zero
2002,39,43259.43,55.4,0.045,23.331,21.493,21.493,0,zero
2003,27,30178.81,82.2,0.075,34.707,17.7,17.7,0,zero
2004,28,40131.37,80.3,0.095,5.188,25.0,5.188,1,zero
2005,38,52563.07,68.3,0.037,25.322,25.0,25.0,0,zero
2006,49,24355.3,66.0,0.087,7.253,4.173,4.173,0,zero
2007,34,30431.87,69.8,0.107,15.733,25.0,15.733,1,zero
2008,45,28632.7,71.5,0.054,12.584,25.0,12.584,1,zero
2009,36,43916.76,67.0,0.092,12.221,21.433,12.221,1,zero
2010,51,54886.19,80.0,0.066,6.327,25.0,6.327,1,zero
2011,26,15883.19,55.8,0.067,12.947,8.194,8.194,0,zero
2012,37,41132.78,62.9,0.055,6.055,7.239,6.055,1,zero
2013,56,28909.35,77.8,0.086,5.02,13.617,5.02,1,zero
2014,55,52064.83,73.2,0.062,41.986,8.167,8.167,0,zero
2015,40,37156.38,63.2,0.105,9.426,21.593,9.426,1,zero
2016,56,41568.09,74.0,0.117,13.709,5.274,5.274,0,zero
2017,56,39983.96,62.1,0.114,6.789,25.0,6.789,1,zero
2018,58,53490.63,66.9,0.045,27.08,16.602,16.602,0,zero
2019,35,64583.58,80.4,0.031,19.588,23.916,19.588,1,zero
2020,34,26384.02,79.3,0.069,12.246,25.0,12.246,1,zero
2021,39,28569.33,72.9,0.096,15.569,1.477,1.477,0,zero
2022,41,43857.97,59.5,0.118,24.482,12.522,12.522,0,zero
2023,42,30203.17,66.2,0.101,19.631,22.809,19.631,1,zero
2024,33,51203.01,71.0,0.082,12.948,18.27,12.948,1,zero
2025,49,53129.41,84.6,0.032,35.154,25.0,25.0,0,zero
2026,38,33441.08,52.2,0.104,15.639,0.79,0.79,0,zero
2027,49,30837.55,61.3,0.046,32.945,8.854,8.854,0,zero
2028,46,36702.65,81.3,0.035,35.284,8.646,8.646,0,zero
2029,54,41248.22,83.6,0.107,14.592,25.0,14.592,1,zero
2030,44,43778.05,69.3,0.081,22.401,6.446,6.446,0,zero
2031,45,15000.0,85.4,0.042,13.829,6.679,6.679,0,zero
2032,56,28390.53,62.7,0.065,11.322,25.0,11.322,1,zero
2033,45,35150.81,54.9,0.038,4.413,23.614,4.413,1,zero
2034,59,30436.13,77.9,0.087,0.444,16.504,0.444,1,zero
2035,56,15000.0,82.9,0.055,2.299,25.0,2.299,1,zero
2036,54,17339.53,82.8,0.108,23.148,25.0,23.148,1,zero
2037,36,24335.7,61.4,0.062,4.962,3.837,3.837,0,zero
2038,42,38616.59,72.0,0.075,3.328,25.0,3.328,1,zero
2039,45,34765.57,78.4,0.036,11.106,25.0,11.106,1,zero
2040,37,32421.17,73.0,0.055,17.909,25.0,17.909,1,zero
2041,45,49558.18,84.5,0.091,41.892,10.721,10.721,0,zero
2042,32,49553.6,65.9,0.096,25.361,25.0,25.0,0,zero
2043,31,41799.02,69.3,0.052,12.48,25.0,12.48,1,zero
2044,47,41441.44,72.4,0.075,31.853,11.054,11.054,0,zero
2045,56,29720.07,78.3,0.104,2.108,25.0,2.108,1,zero
2046,35,31156.09,68.1,0.064,38.31,11.069,11.069,0,zero
2047,46,19508.21,79.3,0.042,3.165,25.0,3.165,1,zero
2048,46,36990.98,86.0,0.069,23.933,25.0,23.933,1,zero
2049,49,49428.9,64.8,0.084,3.255,24.506,3.255,1,zero
2050,46,56251.96,68.4,0.031,41.431,20.998,20.998,0,zero
2051,52,37062.64,79.7,0.061,5.2,24.76,5.2,1,zero
2052,53,45900.03,89.3,0.085,3.944,6.643,3.944,1,zero
2053,37,15000.0,76.4,0.116,20.914,21.073,20.914,1,zero
2054,42,34804.86,62.1,0.067,4.502,10.166,4.502,1,zero
2055,26,34523.65,72.0,0.045,30.544,25.0,25.0,0,zero
2056,53,57894.02,79.6,0.078,26.843,25.0,25.0,0,zero
2057,45,44715.2,61.9,0.056,17.336,20.299,17.336,1,zero
2058,39,45931.07,59.2,0.049,13.245,25.0,13.245,1,zero
2059,51,45307.94,66.6,0.083,27.567,25.0,25.0,0,zero
2060,55,40545.31,76.6,0.112,22.708,20.549,20.549,0,zero
2061,39,58388.38,56.3,0.105,15.135,18.679,15.135,1,zero
2062,47,15000.0,63.1,0.046,5.569,12.531,5.569,1,zero
2063,48,41754.52,72.7,0.099,9.023,16.82,9.023,1,zero
2064,37,53557.63,80.9,0.051,13.242,25.0,13.242,1,zero
2065,46,17303.28,72.9,0.056,11.561,16.694,11.561,1,zero
2066,57,50055.01,73.7,0.113,24.552,25.0,24.552,1,zero
2067,27,30866.04,80.0,0.112,25.903,25.0,25.0,0,zero
2068,43,41317.79,86.0,0.045,29.988,12.907,12.907,0,zero
2069,47,30635.69,84.9,0.036,14.053,23.597,14.053,1,zero
2070,53,51509.82,49.6,0.056,9.361,25.0,9.361,1,zero
2071,54,36539.66,71.0,0.082,17.752,25.0,17.752,1,zero
2072,49,50149.56,79.1,0.109,25.624,11.251,11.251,0,zero
2073,32,45223.96,87.0,0.041,32.555,25.0,25.0,0,zero
2074,40,30474.49,76.4,0.067,2.678,25.0,2.678,1,zero
2075,32,46022.31,61.4,0.054,21.142,21.052,21.052,0,zero
2076,25,32037.17,62.7,0.031,13.416,9.727,9.727,0,zero
2077,29,40769.54,63.0,0.101,8.667,13.228,8.667,1,zero
2078,27,36320.87,73.1,0.103,23.54,0.497,0.497,0,zero
2079,25,50798.94,65.2,0.05,14.781,25.0,14.781,1,zero
2080,28,46483.87,40.0,0.044,32.642,14.93,14.93,0,zero
2081,59,39631.34,58.2,0.043,7.603,21.981,7.603,1,zero
2082,56,31771.46,65.6,0.072,11.377,12.335,11.377,1,zero
2083,58,24772.1,56.4,0.052,14.508,4.124,4.124,0,zero
2084,49,41627.88,57.9,0.076,10.451,2.903,2.903,0,zero
2085,34,32412.51,90.5,0.065,32.052,25.0,25.0,0,zero
2086,45,17464.05,69.9,0.049,15.302,17.541,15.302,1,zero
2087,51,24039.66,66.1,0.098,19.666,24.155,19.666,1,zero
2088,51,59510.5,76.7,0.044,14.736,2.059,2.059,0,zero
2089,26,32080.28,81.5,0.102,6.557,22.565,6.557,1,zero
2090,37,52985.95,92.4,0.081,21.832,21.141,21.141,0,zero
2091,33,35720.2,87.1,0.105,28.269,25.0,25.0,0,zero
2092,46,54874.93,74.3,0.03,18.74,25.0,18.74,1,zero
